player_name,total_runs,balls_faced,dismissals,strike_rate,total_wickets,runs_conceded,balls_bowled,overs_bowled,economy_rate,player_ID,runs_per_dismissal,balls_per_run,cluster_id,improvement_plan
SL Malinga,88.0,103.0,12.0,85.43689320388349,188.0,3486.0,2974.0,495.6666666666667,7.032952252858103,Player_538,7.333333333333333,1.1704545454545454,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
SM Boland,0.0,0.0,0.0,0.0,3.0,56.0,43.0,7.166666666666667,7.813953488372093,Player_539,0.0,0.0,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
SM Curran,337.0,230.0,15.0,146.52173913043478,35.0,1005.0,681.0,113.5,8.854625550660794,Player_540,22.466666666666665,0.6824925816023739,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
SM Harwood,9.0,14.0,0.0,64.28571428571429,3.0,74.0,67.0,11.166666666666666,6.626865671641792,Player_541,9.0,1.5555555555555556,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
SM Katich,241.0,191.0,10.0,126.1780104712042,0.0,0.0,0.0,0.0,0.0,Player_542,24.1,0.7925311203319502,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
SM Pollock,147.0,116.0,8.0,126.72413793103448,13.0,307.0,280.0,46.66666666666666,6.578571428571429,Player_543,18.375,0.7891156462585034,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
SMSM Senanayake,10.0,17.0,1.0,58.82352941176471,9.0,211.0,195.0,32.5,6.492307692307692,Player_544,10.0,1.7,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
SN Khan,532.0,394.0,25.0,135.0253807106599,0.0,6.0,2.0,0.3333333333333333,18.0,Player_545,21.28,0.7406015037593985,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
SN Thakur,173.0,138.0,14.0,125.36231884057972,88.0,2371.0,1650.0,275.0,8.621818181818181,Player_546,12.357142857142858,0.7976878612716763,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
SO Hetmyer,831.0,577.0,26.0,144.0207972270364,0.0,0.0,0.0,0.0,0.0,Player_547,31.96153846153846,0.694344163658243,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
SP Fleming,196.0,171.0,9.0,114.61988304093566,0.0,0.0,0.0,0.0,0.0,Player_548,21.77777777777778,0.8724489795918368,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
SP Goswami,293.0,307.0,20.0,95.43973941368078,0.0,0.0,0.0,0.0,0.0,Player_549,14.65,1.0477815699658704,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
SP Jackson,61.0,57.0,6.0,107.01754385964912,0.0,0.0,0.0,0.0,0.0,Player_550,10.166666666666666,0.9344262295081968,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
SP Narine,1025.0,664.0,64.0,154.36746987951807,171.0,3907.0,3516.0,586.0,6.667235494880546,Player_551,16.015625,0.6478048780487805,2,Solid mid-level performance. Target improving strike rate and converting starts into big scores.
SPD Smith,2495.0,1999.0,78.0,124.81240620310156,0.0,5.0,2.0,0.3333333333333333,15.0,Player_552,31.987179487179485,0.8012024048096192,2,Solid mid-level performance. Target improving strike rate and converting starts into big scores.
SR Tendulkar,2334.0,2044.0,71.0,114.18786692759296,0.0,59.0,37.0,6.166666666666667,9.567567567567568,Player_553,32.87323943661972,0.8757497857754927,2,Solid mid-level performance. Target improving strike rate and converting starts into big scores.
SR Watson,3880.0,2892.0,126.0,134.1632088520055,107.0,2742.0,2137.0,356.1666666666667,7.698642957416939,Player_554,30.793650793650794,0.7453608247422681,1,Elite performance. Focus on sustaining high-level metrics and advanced skills.
SS Agarwal,0.0,0.0,0.0,0.0,1.0,42.0,24.0,4.0,10.5,Player_555,0.0,0.0,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
SS Cottrell,0.0,2.0,1.0,0.0,6.0,177.0,131.0,21.83333333333333,8.106870229007635,Player_556,0.0,2.0,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
SS Iyer,2780.0,2295.0,93.0,121.13289760348584,0.0,7.0,6.0,1.0,7.0,Player_557,29.892473118279568,0.8255395683453237,2,Solid mid-level performance. Target improving strike rate and converting starts into big scores.
SS Mundhe,0.0,0.0,0.0,0.0,1.0,6.0,7.0,1.1666666666666667,5.142857142857142,Player_558,0.0,0.0,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
SS Prabhudessai,67.0,62.0,5.0,108.06451612903226,0.0,0.0,0.0,0.0,0.0,Player_559,13.4,0.9253731343283582,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
SS Sarkar,0.0,0.0,0.0,0.0,1.0,34.0,25.0,4.166666666666667,8.16,Player_560,0.0,0.0,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
SS Shaikh,6.0,7.0,0.0,85.71428571428571,0.0,0.0,0.0,0.0,0.0,Player_561,6.0,1.1666666666666667,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
SS Tiwary,1494.0,1291.0,50.0,115.72424477149497,0.0,0.0,0.0,0.0,0.0,Player_562,29.88,0.8641231593038822,2,Solid mid-level performance. Target improving strike rate and converting starts into big scores.
ST Jayasuriya,768.0,573.0,29.0,134.03141361256544,16.0,396.0,301.0,50.16666666666666,7.893687707641196,Player_563,26.482758620689655,0.74609375,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
STR Binny,880.0,700.0,44.0,125.71428571428572,28.0,763.0,611.0,101.83333333333331,7.4926350245499185,Player_564,20.0,0.7954545454545454,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
SV Samson,3526.0,2663.0,119.0,132.40705970709726,0.0,0.0,0.0,0.0,0.0,Player_565,29.630252100840337,0.7552467385138968,1,Elite performance. Focus on sustaining high-level metrics and advanced skills.
SW Billings,503.0,399.0,26.0,126.06516290726816,0.0,0.0,0.0,0.0,0.0,Player_566,19.346153846153847,0.7932405566600398,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
SW Tait,23.0,26.0,3.0,88.46153846153845,26.0,668.0,534.0,89.0,7.50561797752809,Player_567,7.666666666666667,1.1304347826086956,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
Sachin Baby,144.0,123.0,10.0,117.07317073170732,3.0,8.0,10.0,1.6666666666666667,4.8,Player_568,14.4,0.8541666666666666,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
Salman Butt,193.0,172.0,7.0,112.2093023255814,0.0,0.0,0.0,0.0,0.0,Player_569,27.571428571428573,0.8911917098445595,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
Sandeep Sharma,52.0,66.0,5.0,78.78787878787878,123.0,3046.0,2399.0,399.8333333333333,7.618174239266361,Player_570,10.4,1.2692307692307692,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
Shahbaz Ahmed,279.0,253.0,15.0,110.27667984189723,13.0,478.0,341.0,56.833333333333336,8.410557184750733,Player_571,18.6,0.9068100358422939,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
Shahid Afridi,81.0,46.0,8.0,176.08695652173913,9.0,237.0,185.0,30.83333333333333,7.686486486486487,Player_572,10.125,0.5679012345679012,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
Shakib Al Hasan,795.0,665.0,40.0,119.54887218045114,71.0,1864.0,1515.0,252.5,7.3821782178217825,Player_573,19.875,0.8364779874213837,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
Shashank Singh,69.0,47.0,4.0,146.80851063829786,0.0,20.0,13.0,2.1666666666666665,9.230769230769232,Player_574,17.25,0.6811594202898551,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
Shivam Mavi,51.0,58.0,9.0,87.93103448275862,33.0,958.0,687.0,114.5,8.366812227074236,Player_575,5.666666666666667,1.1372549019607843,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
Shivam Sharma,5.0,3.0,1.0,166.66666666666669,4.0,165.0,114.0,19.0,8.68421052631579,Player_576,5.0,0.6,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
Shoaib Ahmed,1.0,6.0,2.0,16.666666666666664,5.0,154.0,103.0,17.166666666666668,8.970873786407767,Player_577,0.5,6.0,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
Shoaib Akhtar,2.0,8.0,1.0,25.0,5.0,54.0,46.0,7.666666666666667,7.0434782608695645,Player_578,2.0,4.0,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
Shoaib Malik,52.0,49.0,4.0,106.12244897959184,2.0,87.0,58.0,9.666666666666666,9.0,Player_579,13.0,0.9423076923076923,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
Shubman Gill,1900.0,1555.0,59.0,122.18649517684888,0.0,0.0,0.0,0.0,0.0,Player_580,32.20338983050848,0.8184210526315789,2,Solid mid-level performance. Target improving strike rate and converting starts into big scores.
Simarjeet Singh,7.0,8.0,1.0,87.5,4.0,143.0,113.0,18.83333333333333,7.592920353982302,Player_581,7.0,1.1428571428571428,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
Sohail Tanvir,36.0,31.0,3.0,116.12903225806453,24.0,275.0,265.0,44.16666666666666,6.226415094339623,Player_582,12.0,0.8611111111111112,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
Sunny Gupta,0.0,1.0,1.0,0.0,0.0,47.0,19.0,3.1666666666666665,14.842105263157896,Player_583,0.0,1.0,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
Sunny Singh,43.0,31.0,4.0,138.70967741935485,0.0,0.0,0.0,0.0,0.0,Player_584,10.75,0.7209302325581395,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
Swapnil Singh,12.0,20.0,3.0,60.0,1.0,90.0,61.0,10.166666666666666,8.852459016393443,Player_585,4.0,1.6666666666666667,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
T Banton,18.0,22.0,2.0,81.81818181818183,0.0,0.0,0.0,0.0,0.0,Player_586,9.0,1.2222222222222223,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
T Henderson,11.0,16.0,1.0,68.75,1.0,41.0,36.0,6.0,6.833333333333333,Player_587,11.0,1.4545454545454546,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
T Kohli,11.0,20.0,3.0,55.00000000000001,0.0,0.0,0.0,0.0,0.0,Player_588,3.6666666666666665,1.8181818181818181,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
T Natarajan,3.0,5.0,0.0,60.0,43.0,1116.0,793.0,132.16666666666666,8.443883984867592,Player_589,3.0,1.6666666666666667,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
T Shamsi,2.0,4.0,0.0,50.0,3.0,185.0,120.0,20.0,9.25,Player_590,2.0,2.0,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
T Stubbs,2.0,4.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,Player_591,2.0,2.0,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
T Taibu,31.0,26.0,3.0,119.23076923076924,0.0,0.0,0.0,0.0,0.0,Player_592,10.333333333333334,0.8387096774193549,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
T Thushara,12.0,19.0,2.0,63.1578947368421,10.0,164.0,144.0,24.0,6.833333333333333,Player_593,6.0,1.5833333333333333,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
TA Boult,53.0,49.0,5.0,108.16326530612244,99.0,2522.0,1860.0,310.0,8.135483870967741,Player_594,10.6,0.9245283018867925,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
TD Paine,10.0,29.0,2.0,34.48275862068966,0.0,0.0,0.0,0.0,0.0,Player_595,5.0,2.9,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
TG Southee,120.0,108.0,11.0,111.11111111111111,55.0,1695.0,1226.0,204.3333333333333,8.2952691680261,Player_596,10.909090909090908,0.9,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
TH David,187.0,94.0,7.0,198.936170212766,0.0,0.0,0.0,0.0,0.0,Player_597,26.714285714285715,0.5026737967914439,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
TK Curran,127.0,108.0,5.0,117.59259259259258,13.0,432.0,252.0,42.0,10.285714285714286,Player_598,25.4,0.8503937007874016,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
TL Seifert,26.0,26.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,Player_599,8.666666666666666,1.0,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
TL Suman,676.0,587.0,30.0,115.1618398637138,7.0,198.0,152.0,25.33333333333333,7.815789473684211,Player_600,22.533333333333335,0.8683431952662722,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
TM Dilshan,1153.0,1047.0,41.0,110.12416427889208,5.0,368.0,275.0,45.833333333333336,8.02909090909091,Player_601,28.121951219512194,0.9080659150043365,2,Solid mid-level performance. Target improving strike rate and converting starts into big scores.
TM Head,205.0,151.0,6.0,135.76158940397352,3.0,81.0,48.0,8.0,10.125,Player_602,34.166666666666664,0.7365853658536585,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
TM Srivastava,8.0,11.0,1.0,72.72727272727273,0.0,0.0,0.0,0.0,0.0,Player_603,8.0,1.375,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
TP Sudhindra,0.0,0.0,0.0,0.0,1.0,137.0,74.0,12.333333333333334,11.108108108108109,Player_604,0.0,0.0,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
TR Birt,75.0,59.0,5.0,127.1186440677966,0.0,0.0,0.0,0.0,0.0,Player_605,15.0,0.7866666666666666,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
TS Mills,8.0,14.0,4.0,57.14285714285714,11.0,349.0,218.0,36.333333333333336,9.605504587155965,Player_606,2.0,1.75,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
TU Deshpande,21.0,12.0,1.0,175.0,4.0,260.0,153.0,25.5,10.196078431372548,Player_607,21.0,0.5714285714285714,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
Tejas Baroka,0.0,0.0,0.0,0.0,0.0,33.0,21.0,3.5,9.428571428571429,Player_608,0.0,0.0,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
Tilak Varma,397.0,313.0,10.0,126.8370607028754,0.0,13.0,12.0,2.0,6.5,Player_609,39.7,0.7884130982367759,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
U Kaul,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Player_610,0.0,1.0,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
UA Birla,7.0,15.0,1.0,46.66666666666666,0.0,0.0,0.0,0.0,0.0,Player_611,7.0,2.142857142857143,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
UBT Chand,300.0,314.0,20.0,95.54140127388536,0.0,0.0,0.0,0.0,0.0,Player_612,15.0,1.0466666666666666,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
UT Khawaja,127.0,105.0,5.0,120.95238095238096,0.0,0.0,0.0,0.0,0.0,Player_613,25.4,0.8267716535433071,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
UT Yadav,177.0,176.0,18.0,100.5681818181818,153.0,4041.0,2945.0,490.8333333333333,8.232937181663837,Player_614,9.833333333333334,0.9943502824858758,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
Umar Gul,39.0,19.0,3.0,205.26315789473685,14.0,198.0,153.0,25.5,7.764705882352941,Player_615,13.0,0.48717948717948717,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
Umran Malik,4.0,8.0,1.0,50.0,25.0,551.0,388.0,64.66666666666667,8.52061855670103,Player_616,4.0,2.0,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
V Kohli,6634.0,5266.0,193.0,125.9779718951766,5.0,371.0,264.0,44.0,8.431818181818182,Player_617,34.373056994818654,0.793789568887549,1,Elite performance. Focus on sustaining high-level metrics and advanced skills.
V Pratap Singh,0.0,1.0,1.0,0.0,12.0,300.0,211.0,35.166666666666664,8.530805687203792,Player_618,0.0,1.0,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
V Sehwag,2728.0,1833.0,98.0,148.82705946535734,6.0,236.0,138.0,23.0,10.26086956521739,Player_619,27.836734693877553,0.6719208211143695,2,Solid mid-level performance. Target improving strike rate and converting starts into big scores.
V Shankar,731.0,616.0,30.0,118.66883116883118,12.0,344.0,258.0,43.0,8.0,Player_620,24.366666666666667,0.8426812585499316,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
VG Arora,5.0,14.0,2.0,35.714285714285715,4.0,165.0,110.0,18.33333333333333,9.0,Player_621,2.5,2.8,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
VH Zol,29.0,26.0,2.0,111.53846153846156,0.0,0.0,0.0,0.0,0.0,Player_622,14.5,0.896551724137931,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
VR Aaron,50.0,73.0,4.0,68.4931506849315,46.0,1527.0,1065.0,177.5,8.60281690140845,Player_623,12.5,1.46,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
VR Iyer,552.0,474.0,20.0,116.45569620253164,3.0,117.0,78.0,13.0,9.0,Player_624,27.6,0.8586956521739131,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
VRV Singh,4.0,3.0,1.0,133.33333333333331,16.0,549.0,371.0,61.833333333333336,8.878706199460916,Player_625,4.0,0.75,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
VS Malik,7.0,7.0,1.0,100.0,6.0,268.0,212.0,35.333333333333336,7.584905660377358,Player_626,7.0,1.0,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
VS Yeligati,2.0,2.0,1.0,100.0,0.0,61.0,32.0,5.333333333333333,11.4375,Player_627,2.0,1.0,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
VVS Laxman,282.0,271.0,16.0,104.0590405904059,0.0,0.0,0.0,0.0,0.0,Player_628,17.625,0.9609929078014184,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
VY Mahesh,15.0,28.0,2.0,53.57142857142857,22.0,511.0,359.0,59.833333333333336,8.540389972144846,Player_629,7.5,1.8666666666666667,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
Virat Singh,15.0,26.0,3.0,57.692307692307686,0.0,0.0,0.0,0.0,0.0,Player_630,5.0,1.7333333333333334,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
Vishnu Vinod,19.0,26.0,3.0,73.07692307692307,0.0,0.0,0.0,0.0,0.0,Player_631,6.333333333333333,1.368421052631579,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
W Jaffer,130.0,129.0,7.0,100.7751937984496,0.0,0.0,0.0,0.0,0.0,Player_632,18.571428571428573,0.9923076923076923,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
WA Mota,56.0,76.0,5.0,73.68421052631578,4.0,98.0,75.0,12.5,7.84,Player_633,11.2,1.3571428571428572,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
WD Parnell,63.0,80.0,9.0,78.75,31.0,731.0,601.0,100.16666666666669,7.29783693843594,Player_634,7.0,1.2698412698412698,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
WP Saha,2427.0,1951.0,96.0,124.39774474628396,0.0,0.0,0.0,0.0,0.0,Player_635,25.28125,0.803873094355171,2,Solid mid-level performance. Target improving strike rate and converting starts into big scores.
WPUJC Vaas,81.0,73.0,7.0,110.95890410958904,22.0,364.0,288.0,48.0,7.583333333333333,Player_636,11.571428571428571,0.9012345679012346,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
Washington Sundar,318.0,278.0,23.0,114.38848920863308,35.0,1116.0,928.0,154.66666666666666,7.2155172413793105,Player_637,13.826086956521738,0.8742138364779874,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
X Thalaivan Sargunam,10.0,17.0,1.0,58.82352941176471,0.0,0.0,0.0,0.0,0.0,Player_638,10.0,1.7,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
Y Gnaneswara Rao,19.0,18.0,1.0,105.55555555555556,0.0,7.0,6.0,1.0,7.0,Player_639,19.0,0.9473684210526315,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
Y Nagar,285.0,271.0,15.0,105.1660516605166,4.0,125.0,72.0,12.0,10.416666666666666,Player_640,19.0,0.9508771929824561,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
Y Prithvi Raj,0.0,1.0,0.0,0.0,1.0,57.0,33.0,5.5,10.363636363636363,Player_641,0.0,1.0,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
Y Venugopal Rao,985.0,865.0,42.0,113.8728323699422,7.0,338.0,222.0,37.0,9.135135135135137,Player_642,23.452380952380953,0.8781725888324873,2,Solid mid-level performance. Target improving strike rate and converting starts into big scores.
YA Abdulla,0.0,1.0,0.0,0.0,15.0,311.0,222.0,37.0,8.405405405405405,Player_643,0.0,1.0,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
YBK Jaiswal,547.0,410.0,23.0,133.41463414634148,0.0,6.0,1.0,0.1666666666666666,36.0,Player_644,23.782608695652176,0.7495429616087751,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
YK Pathan,3222.0,2334.0,111.0,138.04627249357327,46.0,1443.0,1184.0,197.3333333333333,7.3125,Player_645,29.027027027027028,0.7243947858472998,1,Elite performance. Focus on sustaining high-level metrics and advanced skills.
YS Chahal,37.0,89.0,6.0,41.57303370786517,172.0,3699.0,2940.0,490.0,7.548979591836734,Player_646,6.166666666666667,2.4054054054054053,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
YV Takawale,192.0,183.0,8.0,104.91803278688523,0.0,0.0,0.0,0.0,0.0,Player_647,24.0,0.953125,0,Focus on maintaining strike rate and improving consistency. Training on aggressive play can help.
Yash Dayal,0.0,1.0,1.0,0.0,13.0,296.0,205.0,34.166666666666664,8.663414634146342,Player_648,0.0,1.0,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
Yashpal Singh,47.0,67.0,4.0,70.1492537313433,0.0,0.0,0.0,0.0,0.0,Player_649,11.75,1.425531914893617,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
Younis Khan,3.0,7.0,1.0,42.85714285714285,0.0,0.0,0.0,0.0,0.0,Player_650,3.0,2.3333333333333335,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
Yuvraj Singh,2754.0,2207.0,109.0,124.78477571363842,39.0,1091.0,882.0,147.0,7.421768707482993,Player_651,25.26605504587156,0.8013798111837328,2,Solid mid-level performance. Target improving strike rate and converting starts into big scores.
Z Khan,117.0,141.0,15.0,82.97872340425532,119.0,2860.0,2276.0,379.3333333333333,7.539543057996485,Player_652,7.8,1.205128205128205,3,"Work on basic batting techniques, increasing run accumulation, and boosting confidence with more match practice."
